Class,Date,Year,Month,Y/Y Percent change,# drugs,# price changes,# price changes (%),# price changes prediction,# price changes prediction (%),TRx weighted WAC,Sales weighted WAC,M/M Percent change,Sales weighted WAC predictions,M/M Percent change predictions
"ALLERGY, SYSTEMIC & NASAL",2015-01-01,2015,1,,3.0,0.0,0.0,48.0,0.3333333333333333,7.1713209354120275,7.621124238757443,-0.006833999188932127,7.521050242417492,
"ALLERGY, SYSTEMIC & NASAL",2015-02-01,2015,2,,3.0,0.0,0.0,0.0,0.0,7.152893762096174,7.609001163848077,-0.0015907200210323325,7.6405392714090015,0.015887279720272485
"ALLERGY, SYSTEMIC & NASAL",2015-03-01,2015,3,,3.0,0.0,0.0,0.0,0.0,7.0792808098711575,7.55994220551555,-0.0064474899235941185,7.577996149520303,-0.008185694709107127
"ALLERGY, SYSTEMIC & NASAL",2015-04-01,2015,4,,3.0,1.0,0.3333333333333333,48.0,0.3333333333333333,7.058905443603852,7.485942771688802,-0.009788359727506801,7.5298582993045375,-0.006352319170657372
"ALLERGY, SYSTEMIC & NASAL",2015-05-01,2015,5,,3.0,0.0,0.0,0.0,0.0,6.9800877735737075,7.427154255196195,-0.00785318807337676,7.406892653441067,-0.01633040636034655
"ALLERGY, SYSTEMIC & NASAL",2015-06-01,2015,6,,3.0,0.0,0.0,0.0,0.0,7.002783433324244,7.444218158816206,0.002297502251023431,7.429798404858327,0.0030924913440750768
"ALLERGY, SYSTEMIC & NASAL",2015-07-01,2015,7,,3.0,0.0,0.0,16.0,0.1111111111111111,7.01430206561361,7.452836286244425,0.0011576940982058748,7.445298192873215,0.0020861653533901237
"ALLERGY, SYSTEMIC & NASAL",2015-08-01,2015,8,0.09765639048684427,3.0,0.0,0.0,0.0,0.0,6.973360403120937,7.422074889223835,-0.004127475210661147,7.43185302754007,-0.0018058598842979334
"ALLERGY, SYSTEMIC & NASAL",2015-09-01,2015,9,0.09760782827185736,3.0,0.0,0.0,0.0,0.0,6.951483659852357,7.4054893265554265,-0.0022346261545392876,7.41319211718533,-0.0025109364092088526
"ALLERGY, SYSTEMIC & NASAL",2015-10-01,2015,10,0.021128949207746325,3.0,0.0,0.0,0.0,0.0,6.856083905516432,7.331926097687467,-0.009933608114749193,7.393505778751728,-0.0026555818495469508
