Class,Year,Month,Y/Y Percent change,# drugs,# price changes,# price changes prediction,Percent # price changes,Percent # price changes prediction,TRx weighted WAC,Sales weighted WAC,Sales weighted WAC predictions
DERMATOLOGICS,2015,1,,74.0,42.0,2515.0,0.5675675675675675,0.4878048780487805,41.70748073032711,136.8034995745955,133.60504881087328
DERMATOLOGICS,2015,2,,74.0,0.0,0.0,0.0,0.0,45.177481802517406,136.61775074756738,142.2386867164568
DERMATOLOGICS,2015,3,,74.0,1.0,82.0,0.013513513513513514,0.015873015873015872,45.63247384408287,134.26432677491803,138.63261488891925
DERMATOLOGICS,2015,4,,74.0,13.0,853.0,0.17567567567567569,0.16535433070866146,47.98533525458062,138.4666019229709,137.99818128108407
DERMATOLOGICS,2015,5,,74.0,7.0,669.0,0.0945945945945946,0.1297709923664122,47.381887639259425,136.48352180366703,135.32161553006722
DERMATOLOGICS,2015,6,,74.0,3.0,195.0,0.04054054054054054,0.03787878787878788,44.28973998643731,135.59009430350974,130.67030621079488
DERMATOLOGICS,2015,7,,74.0,15.0,1154.0,0.20270270270270271,0.22388059701492535,42.713091157958175,135.4086442502797,129.74937008868142
DERMATOLOGICS,2015,8,0.1737277451658214,74.0,5.0,231.0,0.06756756756756757,0.04477611940298507,42.390615896766406,138.3250501796647,133.39637870100995
DERMATOLOGICS,2015,9,0.16994596902780193,74.0,0.0,76.0,0.0,0.014705882352941175,45.2669532540368,143.90291463109477,140.23163547182773
DERMATOLOGICS,2015,10,0.16797743440671406,74.0,5.0,303.0,0.06756756756756757,0.05882352941176471,47.093088718942404,146.8857962124882,148.33521486647837
DERMATOLOGICS,2015,11,0.1667796577662832,74.0,0.0,0.0,0.0,0.0,47.300757764296584,146.18475857482667,150.0708505705886
DERMATOLOGICS,2015,12,0.16477423307737987,74.0,0.0,0.0,0.0,0.0,47.200136957958684,146.36494797182328,144.83513247864082
DERMATOLOGICS,2016,1,0.1447939616923458,74.0,25.0,1644.0,0.33783783783783783,0.3188405797101449,47.03353369997723,152.85162572937043,148.72566696553469
DERMATOLOGICS,2016,2,0.14273032840822236,74.0,0.0,37.0,0.0,0.007246376811594203,48.7705793853138,150.58405773262328,152.62263720628326
DERMATOLOGICS,2016,3,0.13529390430406615,74.0,0.0,74.0,0.0,0.014285714285714284,47.518412153405926,148.67905884992444,153.21068573425927
DERMATOLOGICS,2016,4,0.09129058503192558,74.0,9.0,585.0,0.12162162162162163,0.11347517730496455,47.17399464803137,149.41953764754734,147.16652615293282
DERMATOLOGICS,2016,5,0.08842770382699254,74.0,0.0,37.0,0.0,0.007092198581560284,46.803880489597944,149.98188228209932,146.00679050756227
DERMATOLOGICS,2016,6,0.08744407940305597,74.0,10.0,695.0,0.13513513513513514,0.1347517730496454,45.55847734268692,147.39769705659927,144.90663533275963
DERMATOLOGICS,2016,7,0.06921023740780276,74.0,0.0,73.0,0.0,0.014184397163120569,44.688826134152556,144.08901469005812,141.8997005938489
DERMATOLOGICS,2016,8,0.02726719652482999,74.0,0.0,72.0,0.0,0.013986013986013986,42.463225559092415,144.30475993647818,147.47759478145574
DERMATOLOGICS,2016,9,0.0305993748652237,74.0,0.0,36.0,0.0,0.006993006993006993,45.65262942569048,152.09327420667117,155.5421113428166
DERMATOLOGICS,2016,10,0.03192697308365305,74.0,0.0,0.0,0.0,0.0,46.73300927679133,155.85634935342605,161.07682646085243
DERMATOLOGICS,2016,11,0.03238616088970221,74.0,0.0,0.0,0.0,0.0,46.966428009158086,157.0614754370219,162.78774551771676
DERMATOLOGICS,2016,12,0.03139353940423837,74.0,0.0,33.0,0.0,0.00641025641025641,47.49226970706082,156.02039733239164,159.4808149308702
DERMATOLOGICS,2017,1,0.0031695236732026005,74.0,4.0,209.0,0.05405405405405406,0.04046242774566474,45.0514895400579,154.03407175233707,157.66307221991548
DERMATOLOGICS,2017,2,0.07426891812567864,74.0,32.0,2442.0,0.43243243243243246,0.4736842105263158,49.228283342830146,169.45407728978694,176.67433895939698
DERMATOLOGICS,2017,3,0.07432243075297601,74.0,0.0,0.0,0.0,0.0,49.27567875085019,170.9879023869896,170.54468665166448
DERMATOLOGICS,2017,4,0.07177270440528087,74.0,0.0,0.0,0.0,0.0,47.849643584814906,171.16444951414408,167.84067600652838
DERMATOLOGICS,2017,5,0.0718268459534295,74.0,0.0,30.0,0.0,0.005813953488372093,47.914454542116175,170.70460760794975,167.6925358093463
DERMATOLOGICS,2017,6,0.07096513576778944,74.0,0.0,0.0,0.0,0.0,46.485986536719885,164.31109093417066,166.9230006987874
DERMATOLOGICS,2017,7,0.07161526871998118,74.0,10.0,406.0,0.13513513513513514,0.07865168539325842,47.66547241017754,165.71258572664317,166.0752466492135
DERMATOLOGICS,2017,8,0.07255493286217303,74.0,0.0,0.0,0.0,0.0,50.698316037408816,170.0920074626776,172.5360295500457
DERMATOLOGICS,2017,9,0.07431395830934731,74.0,4.0,295.0,0.05405405405405406,0.057142857142857134,55.78840266828065,179.51118570718776,181.68943430214497
DERMATOLOGICS,2017,10,0.07515977728929739,74.0,0.0,88.0,0.0,0.017142857142857144,58.20910771992911,188.96256900954185,189.53751903859865
DERMATOLOGICS,2017,11,0.07623290386608447,74.0,0.0,30.0,0.0,0.005747126436781609,60.34259750438043,192.2836176735438,192.17896411974925
DERMATOLOGICS,2017,12,0.07580912322491061,74.0,2.0,177.0,0.02702702702702703,0.03428571428571429,59.285644903162876,187.80667681021717,189.10684507678675
DERMATOLOGICS,2018,1,0.07573027825221096,74.0,7.0,501.0,0.0945945945945946,0.09714285714285714,59.8667090359081,188.05738038134814,190.15735448160692
DERMATOLOGICS,2018,2,0.05486957139874663,74.0,25.0,1562.0,0.33783783783783783,0.3028571428571429,64.92706012178901,207.83871661317556,205.04701103829757
DERMATOLOGICS,2018,3,0.05429548255896242,73.0,0.0,59.0,0.0,0.011363636363636364,63.70599506532147,207.51690473556877,200.81990670551892
DERMATOLOGICS,2018,4,0.052915926330879735,73.0,0.0,0.0,0.0,0.0,63.13882000771663,204.7857313046622,199.9250777754975
DERMATOLOGICS,2018,5,0.05283684277710949,73.0,0.0,58.0,0.0,0.0111731843575419,61.71063897389275,205.75156677250163,199.2750949149521
DERMATOLOGICS,2018,6,0.0512235890613939,73.0,0.0,0.0,0.0,0.0,60.26464636674417,199.84488490726957,197.32539674081832
DERMATOLOGICS,2018,7,0.05083779500717946,73.0,0.0,0.0,0.0,0.0,59.549433748665294,197.61333884265787,197.17433421580043
DERMATOLOGICS,2018,8,0.050348612057574314,73.0,0.0,0.0,0.0,0.0,59.73864349345156,196.367010785116,202.9925954613855
DERMATOLOGICS,2018,9,0.0520767534384398,73.0,0.0,0.0,0.0,0.0,62.0392670831708,204.0256089294074,211.73779871217937
DERMATOLOGICS,2018,10,0.05575531770441732,73.0,0.0,179.0,0.0,0.03468208092485549,66.24898384208984,214.82621706674792,220.4441402828584
DERMATOLOGICS,2018,11,0.05662956708618925,73.0,3.0,328.0,0.0410958904109589,0.06358381502890173,68.46464288136332,218.75296652012176,223.3991580328284
DERMATOLOGICS,2018,12,0.05535989166299755,73.0,0.0,0.0,0.0,0.0,67.27075032207166,212.9484658879622,219.97951656791005
DERMATOLOGICS,2019,1,0.05518582720863901,73.0,0.0,59.0,0.0,0.011428571428571429,75.97107027470413,217.08787450087434,223.2386244310683
DERMATOLOGICS,2019,2,0.03628654281642248,73.0,16.0,1363.0,0.2191780821917808,0.26436781609195403,81.87802634103272,235.74138238876205,233.39412647353328
DERMATOLOGICS,2019,3,0.03249595042294333,73.0,0.0,60.0,0.0,0.011627906976744186,77.08849453785474,237.24153985170673,231.1626416083446
DERMATOLOGICS,2019,4,0.02910737553521997,73.0,7.0,328.0,0.0958904109589041,0.06358381502890173,75.44453965314601,233.0456025092278,232.04899553098667
