,row,column,corr
0,A.C.T.H.,A.C.T.H.,1.0
1,A.C.T.H.,ADHD,0.3557450174366376
2,A.C.T.H.,ALL OTHER RESPIRATORY,0.014191023588697015
3,A.C.T.H.,ALL OTHER THERAPEUTICS,0.1566714329658856
4,A.C.T.H.,ALL OTHER UROLOGICAL,0.15470898842358916
5,A.C.T.H.,"ALLERGY, SYSTEMIC & NASAL",0.08609363993991298
6,A.C.T.H.,ANTI-ALZHEIMERS,0.3261187736467023
7,A.C.T.H.,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",0.14330217509805876
8,A.C.T.H.,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,0.1109398643834453
9,A.C.T.H.,"ANTI-OBESITY PREPS, EXCL. DIETETICS",0.16735857226821266
10,A.C.T.H.,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",0.4175375807873803
11,A.C.T.H.,ANTI-ULCERANTS,0.47281023118272897
12,A.C.T.H.,ANTIBACTERIALS,0.38349167158944825
13,A.C.T.H.,ANTICOAGULANTS,0.43640222638505094
14,A.C.T.H.,ANTIDIABETICS,0.3049144455485457
15,A.C.T.H.,ANTIGOUT PREPS,-0.028232436954061843
16,A.C.T.H.,"ANTIHYPERTENSIVES, PLAIN & COMBO",0.2914175143235112
17,A.C.T.H.,ANTITUBERCULARS,0.4048053202916494
18,A.C.T.H.,"ANTIVIRALS, HERPES",0.25673830481547194
19,A.C.T.H.,BISPHOSPHONATES TUMOR-RELATED & BONY METASTASES,-0.032897584747988415
20,A.C.T.H.,BLOOD COAGULATION,0.1908691834942931
21,A.C.T.H.,BPH (BENIGN PROSTATIC HYPERTROPHY),0.34798727762815856
22,A.C.T.H.,"CANCER DETOX AG, ANTI-NAUSEANTS",0.43608795702557085
23,A.C.T.H.,"CORTICOSTEROIDS, PLAIN & COMBO",0.4892356586101125
24,A.C.T.H.,"COUGH COLD, INCL FLU ANTIVIRALS",0.04143290999825184
25,A.C.T.H.,DERMATOLOGICS,0.3713351054698262
26,A.C.T.H.,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,-0.03550161746251002
27,A.C.T.H.,DIETETICS,0.31299316581248016
28,A.C.T.H.,EAR TREATMENTS&EYE-EAR COMBOS,0.38330612695459765
29,A.C.T.H.,ERECTILE DYSFUNCTION,0.5138810315603605
30,A.C.T.H.,ERYTHROPOIETINS,0.30890791530378003
31,A.C.T.H.,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,0.31215064833350736
32,A.C.T.H.,GI PRODUCTS,0.30973141925141756
33,A.C.T.H.,GROWTH HORMONES,0.13076164338789328
34,A.C.T.H.,HEMATOPOIETIC GROWTH FACTORS,0.11729704144473693
35,A.C.T.H.,HIV ANTIVIRALS,0.30064131825412843
36,A.C.T.H.,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",0.36270076888277886
37,A.C.T.H.,HOSPITAL SOLUTIONS,-0.04617570965396105
38,A.C.T.H.,HYPOTHALAMIC HORMONES,0.37624464563524573
39,A.C.T.H.,IMMUNOLOGY,0.1832012890100699
40,A.C.T.H.,IMMUNOSUPPRESSANTS,0.3511058389831922
41,A.C.T.H.,"INTERFERONS, EXCL MS MARKET",0.08237561747078692
42,A.C.T.H.,J07D6 TUBERCULOSIS VACCINES,-0.062409377169181726
43,A.C.T.H.,LABOUR INDUCERS,-0.0789918001288454
44,A.C.T.H.,LIPID REGULATORS,0.44341613815477027
45,A.C.T.H.,MENTAL HEALTH,0.3956434068487996
46,A.C.T.H.,MIOTICS+ANTIGLAUCOMA PREPS,0.34909985897432344
47,A.C.T.H.,MULTIPLE SCLEROSIS,0.2543525081574802
48,A.C.T.H.,"NASAL PREPS, TOPICAL",0.039542515332669455
49,A.C.T.H.,NERVOUS SYSTEM DISORDERS,0.33282168176518045
50,A.C.T.H.,OCULAR ANTINEOVASCULARISATION,-0.046175709653960985
51,A.C.T.H.,ONCOLOGICS,0.32010984886403027
52,A.C.T.H.,"OPHTHALMOLOGY, GENERAL",0.41588462033488677
53,A.C.T.H.,OSTEOPOROSIS,0.31678618131311126
54,A.C.T.H.,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,-0.04439222260440655
55,A.C.T.H.,OTHER CARDIOVASCULARS,0.3307497963220931
56,A.C.T.H.,OTHER CNS,0.4423724557221842
57,A.C.T.H.,OTHER HAEMATOLOGICALS,0.08718571848093501
58,A.C.T.H.,OTHER HORMONES,0.011515634715374156
59,A.C.T.H.,OTHER WOMEN'S HEALTH,0.15052066720089308
60,A.C.T.H.,PAIN,0.35571010462580505
61,A.C.T.H.,POLYVAL IMMUNOGLOBLULINS IV&IM,0.24913643956122006
62,A.C.T.H.,RESP ANTIVIRALS EX FLU,-0.060485837890913365
63,A.C.T.H.,RESPIRATORY AGENTS,0.3662147518291186
64,A.C.T.H.,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",0.43920870117050376
65,A.C.T.H.,SPEC IMMUNOGLOBULINS & ANTITOXIC SERA,-0.08084520834544433
66,A.C.T.H.,SYST ANTIFUNGALS,0.3125877121970592
67,A.C.T.H.,THROMBOPOIETIN AGONISTS,0.3183077866558768
68,A.C.T.H.,THYROID ANTI-THYROID AND IODINE PREPS,0.2192959007975823
69,A.C.T.H.,URINARY INCONTINENCE,0.3194074208208871
70,A.C.T.H.,"VACCINES (PURE, COMB, OTHER)",0.10638822975742644
71,A.C.T.H.,VIRAL HEPATITIS,0.5839935673677747
72,A.C.T.H.,VITAMINS & MINERALS,-0.05891533762937578
73,ADHD,A.C.T.H.,0.3557450174366376
74,ADHD,ADHD,1.0
75,ADHD,ALL OTHER RESPIRATORY,0.2605569757857202
76,ADHD,ALL OTHER THERAPEUTICS,0.6567897621630823
77,ADHD,ALL OTHER UROLOGICAL,0.4197989949633613
78,ADHD,"ALLERGY, SYSTEMIC & NASAL",0.5658703529856818
79,ADHD,ANTI-ALZHEIMERS,0.7554015661565012
80,ADHD,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",0.1921886930099505
81,ADHD,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,0.21467193533883316
82,ADHD,"ANTI-OBESITY PREPS, EXCL. DIETETICS",0.424295850055966
83,ADHD,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",0.7710292656587282
84,ADHD,ANTI-ULCERANTS,0.7252427047935707
85,ADHD,ANTIBACTERIALS,0.8035121311833904
86,ADHD,ANTICOAGULANTS,0.8930755576571457
87,ADHD,ANTIDIABETICS,0.7349759103797451
88,ADHD,ANTIGOUT PREPS,0.4059344295469798
89,ADHD,"ANTIHYPERTENSIVES, PLAIN & COMBO",0.8977143320579392
90,ADHD,ANTITUBERCULARS,0.6494794467623926
91,ADHD,"ANTIVIRALS, HERPES",0.8817194620312722
92,ADHD,BISPHOSPHONATES TUMOR-RELATED & BONY METASTASES,0.42240408962352144
93,ADHD,BLOOD COAGULATION,0.5540864056085867
94,ADHD,BPH (BENIGN PROSTATIC HYPERTROPHY),0.7796144585346613
95,ADHD,"CANCER DETOX AG, ANTI-NAUSEANTS",0.6870778604958387
96,ADHD,"CORTICOSTEROIDS, PLAIN & COMBO",0.7053704093181793
97,ADHD,"COUGH COLD, INCL FLU ANTIVIRALS",0.37267378855526656
98,ADHD,DERMATOLOGICS,0.8608340026634502
99,ADHD,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,0.14120645451621897
100,ADHD,DIETETICS,0.2532997543430293
101,ADHD,EAR TREATMENTS&EYE-EAR COMBOS,0.5879537370619098
102,ADHD,ERECTILE DYSFUNCTION,0.7889406427651141
103,ADHD,ERYTHROPOIETINS,0.5418035356178812
104,ADHD,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,0.7154023100613144
105,ADHD,GI PRODUCTS,0.8375073880943461
106,ADHD,GROWTH HORMONES,0.40949071568802264
107,ADHD,HEMATOPOIETIC GROWTH FACTORS,0.45561117008470264
108,ADHD,HIV ANTIVIRALS,0.8818100553681071
109,ADHD,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",0.8386785461486655
110,ADHD,HOSPITAL SOLUTIONS,-0.08266697890384622
111,ADHD,HYPOTHALAMIC HORMONES,0.7477207756550935
112,ADHD,IMMUNOLOGY,0.6546426438301219
113,ADHD,IMMUNOSUPPRESSANTS,0.9117606860350604
114,ADHD,"INTERFERONS, EXCL MS MARKET",0.0867360142341808
115,ADHD,J07D6 TUBERCULOSIS VACCINES,-0.050064214682057136
116,ADHD,LABOUR INDUCERS,-0.0882006189989665
117,ADHD,LIPID REGULATORS,0.7639763717703945
118,ADHD,MENTAL HEALTH,0.9041550806568197
119,ADHD,MIOTICS+ANTIGLAUCOMA PREPS,0.8616993086470728
120,ADHD,MULTIPLE SCLEROSIS,0.6272591296223232
121,ADHD,"NASAL PREPS, TOPICAL",0.6396374020955923
122,ADHD,NERVOUS SYSTEM DISORDERS,0.9145398178554208
123,ADHD,OCULAR ANTINEOVASCULARISATION,-0.08266697890384618
124,ADHD,ONCOLOGICS,0.7475758619537245
125,ADHD,"OPHTHALMOLOGY, GENERAL",0.8674218652447235
126,ADHD,OSTEOPOROSIS,0.6781883772631295
127,ADHD,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,0.48731100972140096
128,ADHD,OTHER CARDIOVASCULARS,0.7728841655059885
129,ADHD,OTHER CNS,0.845991322036442
